date,store_id,labor_hours,labor_cost
2025-09-17,Store_006,83.36,1827.57
2025-09-17,Store_007,127.61,2741.39
2025-09-17,Store_008,156.88,2757.72
2025-09-17,Store_009,116.56,2391.19
2025-09-17,Store_010,119.84,2221.07
2025-09-17,Store_011,124.74,2343.05
2025-09-17,Store_012,87.91,1536.71
2025-09-17,Store_013,181.76,3463.42
2025-09-17,Store_014,139.49,2999.71
2025-09-17,Store_015,111.04,2065.9
2025-09-17,Store_016,141.42,2725.78
2025-09-17,Store_017,92.03,2023.8
2025-09-17,Store_018,110.95,2103.13
2025-09-17,Store_019,61.78,1124.42
2025-09-17,Store_020,80.43,1717.06
2025-09-18,Store_001,80.41,1752.23
2025-09-18,Store_002,100.89,1730.08
2025-09-18,Store_003,79.53,1534.69
2025-09-18,Store_004,123.64,2564.52
2025-09-18,Store_005,119.01,2233.33
2025-09-18,Store_006,102.27,1856.03
2025-09-18,Store_007,120.35,2113.09
2025-09-18,Store_008,64.82,1374.15
2025-09-18,Store_009,115.32,2202.84
2025-09-18,Store_010,85.6,1805.3
2025-09-18,Store_011,153.31,2995.23
2025-09-18,Store_012,105.37,2008.03
2025-09-18,Store_013,97.18,1953.64
2025-09-18,Store_014,75.32,1620.76
2025-09-18,Store_015,144.51,3107.97
2025-09-18,Store_016,96.98,2055.93
2025-09-18,Store_017,107.4,2169.46
2025-09-18,Store_018,107.71,2282.07
2025-09-18,Store_019,116.65,2165.42
2025-09-18,Store_020,101.18,2201.89
2025-09-19,Store_001,117.29,2129.03
2025-09-19,Store_002,145.04,2561.68
2025-09-19,Store_003,69.58,1480.89
2025-09-19,Store_004,117.38,2383.07
2025-09-19,Store_005,99.41,1756.28
2025-09-19,Store_006,140.69,2553.29
2025-09-19,Store_007,93.78,1914.8
2025-09-19,Store_008,120.64,2514.18
2025-09-19,Store_009,119.42,2543.34
2025-09-19,Store_010,78.3,1575.78
2025-09-19,Store_011,109.08,2066.09
2025-09-19,Store_012,130.77,2857.48
2025-09-19,Store_013,123.83,2156.3
2025-09-19,Store_014,136.16,2420.21
2025-09-19,Store_015,98.95,1701.58
2025-09-19,Store_016,122.97,2227.38
2025-09-19,Store_017,129.36,2793.9
2025-09-19,Store_018,106.8,2075.66
2025-09-19,Store_019,93.46,1761.82
2025-09-19,Store_020,68.65,1432.26
2025-09-20,Store_001,185.49,3834.65
2025-09-20,Store_002,110.05,2252.34
2025-09-20,Store_003,161.64,3035.74
2025-09-20,Store_004,94.87,1612.89
2025-09-20,Store_005,156.76,3123.81
2025-09-20,Store_006,137.84,2650.43
2025-09-20,Store_007,128.47,2642.63
2025-09-20,Store_008,151.87,3005.88
2025-09-20,Store_009,136.96,2359.79
2025-09-20,Store_010,125.0,2617.26
2025-09-20,Store_011,112.9,1985.65
2025-09-20,Store_012,110.32,2164.08
2025-09-20,Store_013,97.73,2027.34
2025-09-20,Store_014,78.07,1688.49
2025-09-20,Store_015,161.0,2840.66
2025-09-20,Store_016,179.16,3370.38
2025-09-20,Store_017,123.03,2210.66
2025-09-20,Store_018,150.71,2919.29
2025-09-20,Store_019,151.65,3204.51
2025-09-20,Store_020,157.48,2869.66
2025-09-21,Store_001,146.68,2596.72
2025-09-21,Store_002,118.23,2273.04
2025-09-21,Store_003,179.34,3348.71
2025-09-21,Store_004,155.34,2961.21
2025-09-21,Store_005,149.16,2660.54
2025-09-21,Store_006,169.29,3419.05
2025-09-21,Store_007,145.19,2563.03
2025-09-21,Store_008,157.75,3096.56
2025-09-21,Store_009,190.53,3773.93
2025-09-21,Store_010,141.38,2776.73
2025-09-21,Store_011,122.69,2658.42
2025-09-21,Store_012,173.48,3186.45
2025-09-21,Store_013,125.19,2397.56
2025-09-21,Store_014,162.04,3298.49
2025-09-21,Store_015,92.76,1623.31
2025-09-21,Store_016,116.06,2410.01
2025-09-21,Store_017,142.64,2687.92
2025-09-21,Store_018,165.02,2915.41
2025-09-21,Store_019,131.3,2822.91
2025-09-21,Store_020,169.65,3036.22
2025-09-22,Store_001,125.48,2186.72
2025-09-22,Store_002,93.46,1876.24
2025-09-22,Store_003,75.27,1577.95
2025-09-22,Store_004,103.84,2123.76
2025-09-22,Store_005,123.54,2255.41
2025-09-22,Store_006,90.29,1675.16
2025-09-22,Store_007,108.57,2335.5
2025-09-22,Store_008,157.5,3297.98
2025-09-22,Store_009,110.6,2111.79
2025-09-22,Store_010,108.92,1924.45
2025-09-22,Store_011,131.18,2696.12
2025-09-22,Store_012,109.04,1957.14
2025-09-22,Store_013,88.84,1532.42
2025-09-22,Store_014,134.2,2435.82
2025-09-22,Store_015,123.88,2358.91
2025-09-22,Store_016,73.83,1501.73
2025-09-22,Store_017,122.75,2692.58
2025-09-22,Store_018,117.92,2242.35
2025-09-22,Store_019,73.53,1472.73
2025-09-22,Store_020,132.17,2856.54
2025-09-23,Store_001,159.41,2737.23
2025-09-23,Store_002,112.18,2463.72
2025-09-23,Store_003,109.73,2184.05
2025-09-23,Store_004,142.57,2640.84
2025-09-23,Store_005,101.55,2171.23
2025-09-23,Store_006,161.07,3426.64
2025-09-23,Store_007,86.83,1856.12
2025-09-23,Store_008,59.39,1225.76
2025-09-23,Store_009,103.58,1791.71
2025-09-23,Store_010,132.61,2421.37
2025-09-23,Store_011,89.54,1807.28
2025-09-23,Store_012,130.74,2322.2
2025-09-23,Store_013,106.62,1822.67
2025-09-23,Store_014,129.16,2241.67
2025-09-23,Store_015,94.28,1915.28
2025-09-23,Store_016,116.24,2211.99
2025-09-23,Store_017,124.44,2609.46
2025-09-23,Store_018,67.66,1161.1
2025-09-23,Store_019,77.19,1579.83
2025-09-23,Store_020,117.25,2027.22
2025-09-24,Store_001,123.58,2516.44
2025-09-24,Store_002,69.88,1337.52
2025-09-24,Store_003,93.18,1914.82
2025-09-24,Store_004,105.26,2152.39
2025-09-24,Store_005,95.63,1970.65
2025-09-24,Store_006,88.05,1527.73
2025-09-24,Store_007,113.15,2130.33
2025-09-24,Store_008,112.42,1966.94
2025-09-24,Store_009,136.28,2709.75
2025-09-24,Store_010,136.43,2385.28
2025-09-24,Store_011,93.04,1951.44
2025-09-24,Store_012,130.53,2730.21
2025-09-24,Store_013,120.38,2115.74
2025-09-24,Store_014,55.23,1030.57
2025-09-24,Store_015,131.63,2378.15
2025-09-24,Store_016,166.07,3145.51
2025-09-24,Store_017,113.13,2331.71
2025-09-24,Store_018,127.78,2803.58
2025-09-24,Store_019,140.38,2967.56
2025-09-24,Store_020,96.62,1714.14
2025-09-25,Store_001,94.65,1777.36
2025-09-25,Store_002,176.75,3212.26
2025-09-25,Store_003,105.54,1937.72
2025-09-25,Store_004,82.36,1623.33
2025-09-25,Store_005,79.15,1461.68
2025-09-25,Store_006,83.23,1503.14
2025-09-25,Store_007,97.6,2038.65
2025-09-25,Store_008,82.98,1645.47
2025-09-25,Store_009,75.49,1557.05
2025-09-25,Store_010,81.89,1568.31
2025-09-25,Store_011,117.36,2555.51
2025-09-25,Store_012,76.35,1486.1
2025-09-25,Store_013,56.66,993.63
2025-09-25,Store_014,92.42,1886.3
2025-09-25,Store_015,136.16,2531.87
2025-09-25,Store_016,96.79,1795.77
2025-09-25,Store_017,109.0,1980.04
2025-09-25,Store_018,98.17,1758.3
2025-09-25,Store_019,121.73,2121.27
2025-09-25,Store_020,77.99,1631.1
2025-09-26,Store_001,104.08,2262.4
2025-09-26,Store_002,101.38,2113.83
2025-09-26,Store_003,78.8,1599.36
2025-09-26,Store_004,128.92,2656.87
2025-09-26,Store_005,111.57,2391.83
2025-09-26,Store_006,88.96,1779.14
2025-09-26,Store_007,106.97,2023.63
2025-09-26,Store_008,145.83,2692.14
2025-09-26,Store_009,103.55,2276.8
2025-09-26,Store_010,108.92,2264.92
2025-09-26,Store_011,127.24,2704.4
2025-09-26,Store_012,74.66,1557.42
2025-09-26,Store_013,93.94,1912.54
2025-09-26,Store_014,125.16,2550.56
2025-09-26,Store_015,106.77,1817.9
2025-09-26,Store_016,140.05,3040.51
2025-09-26,Store_017,111.32,2081.32
2025-09-26,Store_018,157.87,3365.96
2025-09-26,Store_019,113.16,2373.77
2025-09-26,Store_020,119.96,2401.24
2025-09-27,Store_001,161.38,3356.24
2025-09-27,Store_002,190.61,3316.19
2025-09-27,Store_003,145.72,3200.08
2025-09-27,Store_004,169.61,3454.68
2025-09-27,Store_005,121.36,2593.68
2025-09-27,Store_006,116.76,2024.12
2025-09-27,Store_007,94.57,1728.95
2025-09-27,Store_008,95.35,1819.64
2025-09-27,Store_009,129.89,2612.45
2025-09-27,Store_010,154.56,3083.87
2025-09-27,Store_011,130.11,2614.77
2025-09-27,Store_012,72.8,1389.61
2025-09-27,Store_013,168.75,3049.3
2025-09-27,Store_014,163.17,3564.08
2025-09-27,Store_015,164.06,3100.48
2025-09-27,Store_016,122.29,2095.0
2025-09-27,Store_017,116.3,2522.25
2025-09-27,Store_018,159.5,3005.59
2025-09-27,Store_019,138.2,2546.08
2025-09-27,Store_020,62.5,1262.59
2025-09-28,Store_001,141.01,3017.49
2025-09-28,Store_002,108.96,2017.96
2025-09-28,Store_003,102.83,2185.31
2025-09-28,Store_004,157.92,3246.99
2025-09-28,Store_005,144.65,2864.63
2025-09-28,Store_006,110.91,2279.27
2025-09-28,Store_007,106.53,1820.09
2025-09-28,Store_008,66.1,1216.74
2025-09-28,Store_009,108.61,2032.1
2025-09-28,Store_010,119.89,2113.75
2025-09-28,Store_011,147.8,3246.65
2025-09-28,Store_012,127.95,2610.68
2025-09-28,Store_013,131.41,2409.27
2025-09-28,Store_014,119.71,2440.14
2025-09-28,Store_015,151.78,3272.86
2025-09-28,Store_016,180.94,3602.27
2025-09-28,Store_017,141.4,2960.06
2025-09-28,Store_018,107.74,1966.52
2025-09-28,Store_019,168.95,3318.47
2025-09-28,Store_020,155.31,3270.19
2025-09-29,Store_001,90.96,1635.81
2025-09-29,Store_002,88.77,1652.69
2025-09-29,Store_003,132.89,2844.24
2025-09-29,Store_004,133.43,2635.7
2025-09-29,Store_005,85.52,1806.23
2025-09-29,Store_006,136.4,2691.14
2025-09-29,Store_007,104.97,1900.69
2025-09-29,Store_008,133.03,2529.27
2025-09-29,Store_009,123.72,2271.88
2025-09-29,Store_010,150.67,3091.58
2025-09-29,Store_011,150.8,2954.26
2025-09-29,Store_012,125.65,2632.82
2025-09-29,Store_013,159.86,3490.01
2025-09-29,Store_014,94.56,1832.22
2025-09-29,Store_015,99.44,1884.31
2025-09-29,Store_016,90.78,1562.89
2025-09-29,Store_017,95.07,1625.05
2025-09-29,Store_018,114.0,2051.01
2025-09-29,Store_019,135.33,2921.94
2025-09-29,Store_020,121.7,2074.39
2025-09-30,Store_001,122.83,2510.53
2025-09-30,Store_002,119.5,2477.54
2025-09-30,Store_003,102.41,2199.25
2025-09-30,Store_004,155.55,3418.08
2025-09-30,Store_005,95.16,2087.29
2025-09-30,Store_006,103.75,2044.44
2025-09-30,Store_007,117.63,2076.02
2025-09-30,Store_008,76.18,1510.46
2025-09-30,Store_009,110.02,1968.86
2025-09-30,Store_010,93.12,1718.87
2025-09-30,Store_011,90.14,1908.93
2025-09-30,Store_012,139.27,2742.18
2025-09-30,Store_013,121.27,2292.65
2025-09-30,Store_014,159.15,2797.02
2025-09-30,Store_015,66.2,1197.74
2025-09-30,Store_016,127.07,2648.54
2025-09-30,Store_017,68.23,1206.82
2025-09-30,Store_018,109.05,1919.54
2025-09-30,Store_019,135.18,2413.62
2025-09-30,Store_020,101.23,1731.62
2025-10-01,Store_001,71.09,1563.52
2025-10-01,Store_002,92.36,1841.16
2025-10-01,Store_003,102.12,2122.22
2025-10-01,Store_004,90.17,1700.12
2025-10-01,Store_005,111.8,2051.89
2025-10-01,Store_006,121.71,2125.04
2025-10-01,Store_007,101.02,2001.68
2025-10-01,Store_008,138.36,2916.69
2025-10-01,Store_009,97.16,1681.31
2025-10-01,Store_010,87.2,1666.54
2025-10-01,Store_011,123.58,2565.19
2025-10-01,Store_012,119.19,2147.81
2025-10-01,Store_013,71.92,1501.7
2025-10-01,Store_014,106.34,1943.7
2025-10-01,Store_015,119.7,2524.46
2025-10-01,Store_016,101.35,2087.04
2025-10-01,Store_017,98.7,1890.04
2025-10-01,Store_018,100.56,2146.44
2025-10-01,Store_019,109.25,2297.66
2025-10-01,Store_020,144.85,2590.35
2025-10-02,Store_001,141.45,2420.41
2025-10-02,Store_002,105.82,2111.23
2025-10-02,Store_003,149.11,2949.0
2025-10-02,Store_004,107.08,2215.99
2025-10-02,Store_005,141.57,2903.12
2025-10-02,Store_006,93.85,2037.41
2025-10-02,Store_007,106.28,1847.67
2025-10-02,Store_008,113.01,2203.73
2025-10-02,Store_009,98.82,2115.85
2025-10-02,Store_010,102.08,1981.5
2025-10-02,Store_011,121.71,2435.86
2025-10-02,Store_012,127.08,2595.49
2025-10-02,Store_013,137.62,2424.29
2025-10-02,Store_014,93.27,2006.21
2025-10-02,Store_015,87.65,1686.13
2025-10-02,Store_016,139.77,2411.63
2025-10-02,Store_017,62.47,1236.87
2025-10-02,Store_018,108.17,2046.07
2025-10-02,Store_019,97.33,2064.82
2025-10-02,Store_020,140.34,2654.5
2025-10-03,Store_001,157.55,3081.76
2025-10-03,Store_002,102.98,1982.27
2025-10-03,Store_003,101.7,1775.14
2025-10-03,Store_004,56.29,1011.99
2025-10-03,Store_005,119.85,2305.98
2025-10-03,Store_006,116.12,2333.37
2025-10-03,Store_007,99.63,1897.32
2025-10-03,Store_008,88.89,1876.28
2025-10-03,Store_009,149.21,2538.16
2025-10-03,Store_010,102.79,1862.73
2025-10-03,Store_011,81.31,1738.07
2025-10-03,Store_012,73.75,1610.38
2025-10-03,Store_013,88.56,1574.68
2025-10-03,Store_014,153.72,3328.52
2025-10-03,Store_015,115.94,2426.4
2025-10-03,Store_016,50.0,962.21
2025-10-03,Store_017,83.23,1644.45
2025-10-03,Store_018,114.52,2383.04
2025-10-03,Store_019,114.56,2513.74
2025-10-03,Store_020,74.2,1507.45
2025-10-04,Store_001,176.06,3297.19
2025-10-04,Store_002,141.37,2509.36
2025-10-04,Store_003,163.64,2814.1
2025-10-04,Store_004,168.43,3015.4
2025-10-04,Store_005,179.52,3226.07
2025-10-04,Store_006,109.44,1943.32
2025-10-04,Store_007,159.66,2775.51
2025-10-04,Store_008,165.2,3130.51
2025-10-04,Store_009,136.35,2364.68
2025-10-04,Store_010,153.97,2788.49
2025-10-04,Store_011,148.62,2749.65
2025-10-04,Store_012,125.5,2269.66
2025-10-04,Store_013,110.18,2154.11
2025-10-04,Store_014,122.47,2361.18
2025-10-04,Store_015,113.03,2317.06
2025-10-04,Store_016,131.52,2301.98
2025-10-04,Store_017,169.91,3054.58
2025-10-04,Store_018,97.3,1918.57
2025-10-04,Store_019,91.95,1700.82
2025-10-04,Store_020,102.37,2219.39
2025-10-05,Store_001,118.27,2014.96
2025-10-05,Store_002,177.1,3076.49
2025-10-05,Store_003,142.19,2938.85
2025-10-05,Store_004,168.42,2894.35
2025-10-05,Store_005,161.05,3361.58
2025-10-05,Store_006,172.14,3219.26
2025-10-05,Store_007,164.36,3002.37
2025-10-05,Store_008,155.68,2863.94
2025-10-05,Store_009,126.25,2369.66
2025-10-05,Store_010,128.3,2684.76
2025-10-05,Store_011,73.33,1443.01
2025-10-05,Store_012,146.34,2635.11
2025-10-05,Store_013,144.59,2739.85
2025-10-05,Store_014,145.51,3036.7
2025-10-05,Store_015,182.05,3701.39
2025-10-05,Store_016,83.09,1574.12
2025-10-05,Store_017,192.27,4018.3
2025-10-05,Store_018,115.64,2024.92
2025-10-05,Store_019,133.72,2716.06
2025-10-05,Store_020,119.09,2460.47
2025-10-06,Store_001,114.77,2064.45
2025-10-06,Store_002,133.5,2455.04
2025-10-06,Store_003,103.03,1990.28
2025-10-06,Store_004,92.08,1907.08
2025-10-06,Store_005,66.88,1323.69
2025-10-06,Store_006,117.72,2021.9
2025-10-06,Store_007,95.28,1823.89
2025-10-06,Store_008,92.46,2021.68
2025-10-06,Store_009,127.72,2286.49
2025-10-06,Store_010,139.93,2436.89
2025-10-06,Store_011,112.08,2359.36
2025-10-06,Store_012,86.42,1628.43
2025-10-06,Store_013,113.28,2157.79
2025-10-06,Store_014,128.94,2194.44
2025-10-06,Store_015,74.3,1495.07
2025-10-06,Store_016,126.75,2223.46
2025-10-06,Store_017,115.23,2291.28
2025-10-06,Store_018,116.2,2071.74
2025-10-06,Store_019,84.9,1661.25
2025-10-06,Store_020,132.51,2478.15
2025-10-07,Store_001,85.26,1492.36
2025-10-07,Store_002,124.93,2246.87
2025-10-07,Store_003,102.91,1902.81
2025-10-07,Store_004,111.57,2328.63
2025-10-07,Store_005,78.51,1580.5
2025-10-07,Store_006,50.0,1071.22
2025-10-07,Store_007,96.63,1663.28
2025-10-07,Store_008,124.04,2142.66
2025-10-07,Store_009,121.11,2132.81
2025-10-07,Store_010,88.16,1611.61
2025-10-07,Store_011,126.66,2244.12
2025-10-07,Store_012,139.47,3056.16
2025-10-07,Store_013,169.56,3362.14
2025-10-07,Store_014,132.04,2766.95
2025-10-07,Store_015,74.32,1433.84
2025-10-07,Store_016,108.5,2033.09
2025-10-07,Store_017,101.68,1728.96
2025-10-07,Store_018,94.81,1951.88
2025-10-07,Store_019,121.51,2221.89
2025-10-07,Store_020,79.39,1663.66
2025-10-08,Store_001,54.48,1081.19
2025-10-08,Store_002,126.44,2431.47
2025-10-08,Store_003,87.23,1605.03
2025-10-08,Store_004,136.68,2542.12
2025-10-08,Store_005,65.33,1225.92
2025-10-08,Store_006,111.33,2071.83
2025-10-08,Store_007,116.17,2280.71
2025-10-08,Store_008,81.33,1779.53
2025-10-08,Store_009,117.09,2348.71
2025-10-08,Store_010,115.36,2108.31
2025-10-08,Store_011,117.57,2355.34
2025-10-08,Store_012,118.72,2246.14
2025-10-08,Store_013,99.26,1803.35
2025-10-08,Store_014,119.38,2342.73
2025-10-08,Store_015,101.2,1894.58
2025-10-08,Store_016,81.53,1422.01
2025-10-08,Store_017,127.85,2201.4
2025-10-08,Store_018,153.5,2974.16
2025-10-08,Store_019,97.28,1989.43
2025-10-08,Store_020,70.91,1314.15
2025-10-09,Store_001,120.27,2160.22
2025-10-09,Store_002,136.14,2405.72
2025-10-09,Store_003,114.85,2250.26
2025-10-09,Store_004,135.64,2593.8
2025-10-09,Store_005,134.44,2622.63
2025-10-09,Store_006,115.75,2263.9
2025-10-09,Store_007,114.37,2354.88
2025-10-09,Store_008,101.4,1821.63
2025-10-09,Store_009,111.88,2332.66
2025-10-09,Store_010,82.02,1570.89
2025-10-09,Store_011,79.84,1682.84
2025-10-09,Store_012,63.05,1327.44
2025-10-09,Store_013,75.47,1636.5
2025-10-09,Store_014,88.12,1893.6
2025-10-09,Store_015,102.06,1835.52
2025-10-09,Store_016,100.27,2080.88
2025-10-09,Store_017,123.85,2120.95
2025-10-09,Store_018,137.08,2703.84
2025-10-09,Store_019,73.9,1598.41
2025-10-09,Store_020,127.77,2447.77
2025-10-10,Store_001,98.57,1730.35
2025-10-10,Store_002,111.97,2107.78
2025-10-10,Store_003,96.96,1930.59
2025-10-10,Store_004,126.11,2591.24
2025-10-10,Store_005,156.89,2712.61
2025-10-10,Store_006,112.76,2278.6
2025-10-10,Store_007,100.75,1928.2
2025-10-10,Store_008,101.17,2012.29
2025-10-10,Store_009,142.87,2837.53
2025-10-10,Store_010,69.15,1404.75
2025-10-10,Store_011,118.27,2225.82
2025-10-10,Store_012,119.82,2124.44
2025-10-10,Store_013,109.9,1909.79
2025-10-10,Store_014,176.28,3813.63
2025-10-10,Store_015,113.95,2352.61
2025-10-10,Store_016,131.72,2703.49
2025-10-10,Store_017,95.85,1943.19
2025-10-10,Store_018,113.68,1967.62
2025-10-10,Store_019,99.16,1797.56
2025-10-10,Store_020,125.52,2418.38
2025-10-11,Store_001,87.05,1807.9
2025-10-11,Store_002,178.57,3345.25
2025-10-11,Store_003,89.61,1847.52
2025-10-11,Store_004,87.01,1639.7
2025-10-11,Store_005,201.14,4169.28
2025-10-11,Store_006,156.96,3030.85
2025-10-11,Store_007,76.92,1495.62
2025-10-11,Store_008,117.96,2119.99
2025-10-11,Store_009,137.13,2520.46
2025-10-11,Store_010,152.38,3318.29
2025-10-11,Store_011,137.3,2427.26
2025-10-11,Store_012,187.28,3297.6
2025-10-11,Store_013,123.81,2223.23
2025-10-11,Store_014,92.57,1975.83
2025-10-11,Store_015,181.91,3242.68
2025-10-11,Store_016,154.3,2855.73
2025-10-11,Store_017,124.66,2557.45
2025-10-11,Store_018,210.64,3661.99
2025-10-11,Store_019,164.5,3424.91
2025-10-11,Store_020,95.61,1895.32
2025-10-12,Store_001,144.29,3141.9
2025-10-12,Store_002,152.77,2621.19
2025-10-12,Store_003,136.22,2690.06
2025-10-12,Store_004,217.58,4495.55
2025-10-12,Store_005,115.65,2199.28
2025-10-12,Store_006,129.29,2530.61
2025-10-12,Store_007,130.17,2614.05
2025-10-12,Store_008,178.79,3088.14
2025-10-12,Store_009,136.28,2775.25
2025-10-12,Store_010,110.75,2176.65
2025-10-12,Store_011,121.26,2296.86
2025-10-12,Store_012,102.86,2076.15
2025-10-12,Store_013,168.44,3007.89
2025-10-12,Store_014,91.91,1974.6
2025-10-12,Store_015,152.92,3017.64
2025-10-12,Store_016,150.32,2691.47
2025-10-12,Store_017,108.85,1979.79
2025-10-12,Store_018,119.11,2242.76
2025-10-12,Store_019,138.3,2674.54
2025-10-12,Store_020,90.1,1665.91
2025-10-13,Store_001,125.74,2533.28
2025-10-13,Store_002,88.85,1877.68
2025-10-13,Store_003,80.2,1498.33
2025-10-13,Store_004,135.35,2325.7
2025-10-13,Store_005,97.46,1809.35
2025-10-13,Store_006,53.4,986.16
2025-10-13,Store_007,117.83,2031.01
2025-10-13,Store_008,144.87,2753.12
2025-10-13,Store_009,91.23,1851.42
2025-10-13,Store_010,115.7,2378.18
2025-10-13,Store_011,115.59,2117.16
2025-10-13,Store_012,140.04,2423.91
2025-10-13,Store_013,110.11,2315.39
2025-10-13,Store_014,101.69,1851.97
2025-10-13,Store_015,131.71,2289.54
2025-10-13,Store_016,86.84,1850.8
2025-10-13,Store_017,188.48,3266.8
2025-10-13,Store_018,106.17,2041.89
2025-10-13,Store_019,131.77,2330.64
2025-10-13,Store_020,125.13,2257.43
2025-10-14,Store_001,118.34,2013.61
2025-10-14,Store_002,80.58,1668.33
2025-10-14,Store_003,130.23,2228.24
2025-10-14,Store_004,95.55,1674.26
2025-10-14,Store_005,105.46,2119.42
2025-10-14,Store_006,122.49,2477.22
2025-10-14,Store_007,97.9,2036.97
2025-10-14,Store_008,93.81,1789.57
2025-10-14,Store_009,87.73,1621.97
2025-10-14,Store_010,73.34,1520.81
2025-10-14,Store_011,92.48,1621.67
2025-10-14,Store_012,99.91,2068.8
2025-10-14,Store_013,110.56,1883.4
2025-10-14,Store_014,88.75,1590.71
2025-10-14,Store_015,129.22,2431.51
2025-10-14,Store_016,105.1,2106.49
2025-10-14,Store_017,95.85,1641.97
2025-10-14,Store_018,133.4,2886.46
2025-10-14,Store_019,88.52,1772.48
2025-10-14,Store_020,89.02,1590.09
2025-10-15,Store_001,95.66,1642.78
2025-10-15,Store_002,87.89,1513.75
2025-10-15,Store_003,102.31,1813.43
2025-10-15,Store_004,62.59,1210.01
2025-10-15,Store_005,98.0,1975.1
2025-10-15,Store_006,103.76,1776.41
2025-10-15,Store_007,70.63,1503.3
2025-10-15,Store_008,124.43,2274.59
2025-10-15,Store_009,89.21,1915.97
2025-10-15,Store_010,92.49,1836.93
2025-10-15,Store_011,116.54,2391.71
2025-10-15,Store_012,111.05,2049.25
2025-10-15,Store_013,123.31,2192.64
2025-10-15,Store_014,124.04,2171.42
2025-10-15,Store_015,118.89,2528.99
2025-10-15,Store_016,111.34,2280.89
2025-10-15,Store_017,108.63,2121.68
2025-10-15,Store_018,161.35,2890.3
2025-10-15,Store_019,134.61,2752.24
2025-10-15,Store_020,88.01,1636.81
2025-10-16,Store_001,107.8,2320.25
2025-10-16,Store_002,140.33,2898.44
2025-10-16,Store_003,120.6,2513.47
2025-10-16,Store_004,123.6,2498.98
2025-10-16,Store_005,104.18,2027.2
2025-10-16,Store_006,114.94,2432.84
2025-10-16,Store_007,130.16,2695.64
2025-10-16,Store_008,87.28,1735.36
2025-10-16,Store_009,126.44,2591.04
2025-10-16,Store_010,108.52,2273.0
2025-10-16,Store_011,88.35,1664.14
2025-10-16,Store_012,140.51,2987.42
2025-10-16,Store_013,86.11,1560.27
2025-10-16,Store_014,115.87,2207.84
2025-10-16,Store_015,145.81,2559.44
2025-10-16,Store_016,96.17,1711.19
2025-10-16,Store_017,91.43,1863.06
2025-10-16,Store_018,129.31,2521.99
2025-10-16,Store_019,133.38,2467.72
2025-10-16,Store_020,91.13,1984.97
2025-10-17,Store_001,63.09,1379.47
2025-10-17,Store_002,161.37,3286.06
2025-10-17,Store_003,90.93,1781.66
2025-10-17,Store_004,91.72,1948.64
2025-10-17,Store_005,157.01,3216.83
2025-10-17,Store_006,95.13,1742.33
2025-10-17,Store_007,104.78,2055.34
2025-10-17,Store_008,104.4,2206.78
2025-10-17,Store_009,154.72,2937.14
2025-10-17,Store_010,95.68,1982.21
2025-10-17,Store_011,87.59,1921.29
2025-10-17,Store_012,130.8,2478.64
2025-10-17,Store_013,151.47,3270.96
2025-10-17,Store_014,103.26,1931.98
2025-10-17,Store_015,143.12,2570.19
2025-10-17,Store_016,136.94,2756.78
2025-10-17,Store_017,106.24,2115.09
2025-10-17,Store_018,86.47,1780.14
2025-10-17,Store_019,105.27,2107.73
2025-10-17,Store_020,131.06,2693.75
2025-10-18,Store_001,171.76,3447.98
2025-10-18,Store_002,174.24,3420.5
2025-10-18,Store_003,167.32,3274.37
2025-10-18,Store_004,167.87,3309.76
2025-10-18,Store_005,119.15,2174.75
2025-10-18,Store_006,129.96,2377.7
2025-10-18,Store_007,183.39,3878.52
2025-10-18,Store_008,136.65,2695.94
2025-10-18,Store_009,90.09,1930.4
2025-10-18,Store_010,125.63,2680.29
2025-10-18,Store_011,142.1,2430.82
2025-10-18,Store_012,119.41,2448.31
2025-10-18,Store_013,134.02,2373.98
2025-10-18,Store_014,186.31,4068.06
2025-10-18,Store_015,131.46,2691.88
2025-10-18,Store_016,172.87,3418.05
2025-10-18,Store_017,186.79,3391.42
2025-10-18,Store_018,141.31,2655.06
2025-10-18,Store_019,171.25,3273.29
2025-10-18,Store_020,179.77,3288.62
2025-10-19,Store_001,138.58,2782.85
2025-10-19,Store_002,130.33,2292.77
2025-10-19,Store_003,135.04,2657.59
2025-10-19,Store_004,111.47,2228.42
2025-10-19,Store_005,111.59,2253.8
2025-10-19,Store_006,159.02,2895.01
2025-10-19,Store_007,149.52,2964.43
2025-10-19,Store_008,156.8,3373.85
2025-10-19,Store_009,132.75,2550.02
2025-10-19,Store_010,111.81,2002.92
2025-10-19,Store_011,170.88,3043.53
2025-10-19,Store_012,121.92,2099.59
2025-10-19,Store_013,90.08,1727.96
2025-10-19,Store_014,174.77,2975.94
2025-10-19,Store_015,188.76,3947.42
2025-10-19,Store_016,124.14,2366.29
2025-10-19,Store_017,123.62,2416.19
2025-10-19,Store_018,171.86,3410.01
2025-10-19,Store_019,155.78,3019.67
2025-10-19,Store_020,162.05,3330.14
2025-10-20,Store_001,137.69,2505.94
2025-10-20,Store_002,112.11,2167.73
2025-10-20,Store_003,98.69,2120.76
2025-10-20,Store_004,108.55,2376.02
2025-10-20,Store_005,151.72,2658.13
2025-10-20,Store_006,134.82,2421.02
2025-10-20,Store_007,93.26,1649.05
2025-10-20,Store_008,140.35,3046.9
2025-10-20,Store_009,127.9,2316.95
2025-10-20,Store_010,72.83,1252.36
