customer_id,signup_date,source_channel,email_opt_in,loyalty_member
2471,2026-01-26,Paid Search,True,False
2472,2025-07-24,Paid Social,False,False
2473,2025-05-19,Direct,True,False
2474,2025-01-02,Email,True,False
2475,2025-04-17,Organic Search,True,False
2476,2025-03-29,Organic Search,False,False
2477,2025-04-22,Paid Social,False,True
2478,2025-12-25,Paid Social,True,False
2479,2025-03-19,Paid Social,False,False
2480,2026-01-04,Organic Search,False,False
2481,2026-01-10,Organic Search,True,True
2482,2025-05-12,Organic Search,True,False
2483,2025-09-03,Paid Social,True,False
2484,2025-02-05,Organic Search,False,True
2485,2025-10-12,Organic Search,True,False
2486,2026-01-04,Paid Social,False,True
2487,2025-04-04,Direct,True,True
2488,2025-05-11,Paid Search,True,True
2489,2025-11-09,Paid Social,True,False
2490,2025-11-23,Paid Social,False,True
2491,2025-11-02,Direct,True,False
2492,2026-01-15,Email,True,False
2493,2025-12-06,Email,False,True
2494,2025-03-02,Paid Social,True,False
2495,2025-09-06,Direct,True,False
2496,2025-02-23,Email,True,True
2497,2025-11-10,Paid Social,True,False
2498,2025-04-07,Paid Search,True,False
2499,2025-05-20,Email,True,False
2500,2025-11-29,Paid Social,True,True
2501,2025-08-25,Paid Search,True,False
2502,2025-08-28,Paid Social,True,True
2503,2025-02-08,Paid Search,False,True
2504,2025-09-13,Paid Social,False,False
2505,2025-11-15,Paid Search,False,False
2506,2025-12-13,Paid Search,True,False
2507,2025-07-15,Email,True,False
2508,2025-10-01,Organic Search,True,False
2509,2025-03-22,Direct,True,False
2510,2025-07-31,Email,False,True
2511,2025-12-12,Direct,True,False
2512,2025-08-15,Organic Search,False,False
2513,2025-07-03,Email,True,False
2514,2025-10-26,Organic Search,True,False
2515,2025-03-20,Organic Search,False,True
2516,2025-10-11,Paid Search,False,False
2517,2025-04-23,Direct,False,True
2518,2025-04-23,Paid Search,False,False
2519,2025-06-07,Email,True,False
2520,2025-07-31,Paid Social,True,False
2521,2025-08-15,Direct,True,False
2522,2026-02-02,Direct,False,True
2523,2025-12-02,Paid Social,False,False
2524,2025-10-09,Paid Search,True,False
2525,2025-08-05,Organic Search,False,False
2526,2025-10-16,Paid Social,False,True
2527,2025-06-01,Paid Social,True,True
2528,2025-06-10,Paid Social,True,False
2529,2025-07-14,Organic Search,True,False
2530,2025-04-07,Direct,True,False
2531,2025-02-11,Direct,True,False
2532,2025-09-14,Organic Search,False,False
2533,2025-09-08,Paid Search,True,True
2534,2025-07-09,Email,False,False
2535,2025-05-31,Paid Search,True,False
2536,2025-02-01,Email,True,True
2537,2025-05-10,Email,False,False
2538,2025-09-10,Direct,True,False
2539,2025-07-16,Paid Social,False,False
2540,2025-01-13,Direct,True,False
2541,2025-05-23,Direct,True,False
2542,2026-02-03,Paid Search,False,False
2543,2025-01-04,Direct,False,False
2544,2025-10-11,Organic Search,True,False
2545,2025-09-16,Email,True,False
2546,2025-07-04,Direct,True,True
2547,2025-05-31,Organic Search,False,False
2548,2025-02-02,Organic Search,False,False
2549,2025-07-03,Paid Social,False,False
2550,2025-07-15,Paid Social,True,True
2551,2025-06-09,Email,True,False
2552,2025-11-25,Paid Social,True,True
2553,2025-02-26,Paid Social,False,False
2554,2026-01-17,Email,True,False
2555,2025-11-21,Paid Social,False,False
2556,2026-01-28,Direct,True,False
2557,2025-09-14,Direct,True,False
2558,2025-04-20,Paid Social,True,False
2559,2025-02-03,Paid Social,False,False
2560,2025-09-29,Email,False,True
2561,2025-01-11,Paid Social,True,True
2562,2025-05-17,Organic Search,True,False
2563,2025-01-04,Paid Search,False,True
2564,2026-01-15,Email,False,False
2565,2025-05-14,Organic Search,True,False
2566,2025-12-07,Organic Search,True,True
2567,2025-08-08,Email,True,False
2568,2025-02-06,Organic Search,False,False
2569,2025-12-21,Direct,True,False
2570,2025-09-12,Direct,True,True
2571,2025-03-30,Paid Search,True,False
2572,2025-08-17,Direct,True,False
2573,2025-10-14,Direct,True,True
2574,2025-04-18,Direct,True,True
2575,2025-02-16,Email,False,False
2576,2025-10-04,Organic Search,False,True
2577,2026-01-20,Email,True,False
2578,2025-09-17,Email,True,False
2579,2025-03-14,Organic Search,True,True
2580,2025-11-12,Paid Social,False,True
2581,2025-03-12,Direct,True,False
2582,2025-03-08,Paid Social,True,True
2583,2025-10-24,Email,False,True
2584,2025-12-20,Direct,True,False
2585,2025-04-16,Email,False,False
2586,2025-04-05,Paid Social,False,False
2587,2025-05-04,Organic Search,True,False
2588,2025-01-22,Paid Search,True,False
2589,2025-07-25,Paid Search,True,True
2590,2025-06-22,Organic Search,True,True
2591,2025-01-03,Email,False,False
2592,2025-11-29,Paid Search,True,False
2593,2025-11-10,Organic Search,True,True
2594,2025-07-14,Paid Social,True,False
2595,2025-07-24,Direct,True,False
2596,2025-05-24,Direct,False,False
2597,2025-02-02,Paid Search,False,False
2598,2025-07-01,Paid Social,True,False
2599,2025-03-02,Direct,False,True
2600,2025-04-28,Organic Search,False,True
2601,2025-10-21,Direct,True,False
2602,2025-09-30,Email,True,False
2603,2025-03-27,Direct,False,True
2604,2025-04-03,Email,True,False
2605,2025-11-24,Direct,True,False
2606,2025-02-23,Paid Social,True,False
2607,2025-07-21,Paid Social,True,False
2608,2025-03-09,Organic Search,True,False
2609,2026-01-25,Organic Search,True,False
2610,2025-05-08,Paid Search,False,False
2611,2025-11-27,Organic Search,True,False
2612,2025-08-25,Email,True,True
2613,2025-07-29,Email,True,False
2614,2026-01-19,Direct,True,False
2615,2025-12-07,Direct,True,False
2616,2025-10-26,Direct,True,False
2617,2025-06-06,Paid Social,True,False
2618,2025-11-02,Organic Search,False,False
2619,2025-03-14,Direct,True,True
2620,2025-12-12,Paid Search,True,True
2621,2026-01-31,Paid Search,False,True
2622,2025-04-01,Paid Social,True,False
2623,2025-08-21,Organic Search,False,False
2624,2025-05-21,Organic Search,True,False
2625,2025-11-09,Paid Search,True,False
2626,2025-03-18,Email,False,False
2627,2025-11-26,Paid Search,True,False
2628,2025-11-11,Email,True,True
2629,2025-01-04,Organic Search,False,True
2630,2025-07-14,Direct,False,False
2631,2025-02-04,Organic Search,False,False
2632,2025-01-15,Email,True,False
2633,2025-08-31,Organic Search,False,True
2634,2025-09-29,Paid Social,True,False
2635,2025-12-20,Organic Search,False,False
2636,2025-04-21,Paid Search,False,False
2637,2025-05-27,Paid Search,False,True
2638,2025-12-05,Organic Search,True,False
2639,2025-11-29,Organic Search,True,False
2640,2025-08-08,Paid Social,True,True
2641,2025-02-07,Email,True,False
2642,2025-01-11,Direct,False,False
2643,2026-02-05,Direct,True,False
2644,2025-08-28,Paid Search,True,False
2645,2025-12-06,Organic Search,False,True
2646,2025-09-16,Email,True,True
2647,2025-08-17,Paid Social,True,False
2648,2025-04-18,Direct,True,True
2649,2025-12-30,Paid Search,False,True
2650,2025-05-19,Email,True,False
2651,2025-05-15,Direct,False,False
2652,2025-07-24,Paid Search,True,True
2653,2026-01-22,Paid Social,True,False
2654,2025-06-19,Paid Search,False,False
2655,2025-02-02,Paid Social,False,False
2656,2025-04-22,Paid Social,False,False
2657,2025-01-17,Paid Social,False,False
2658,2025-08-15,Direct,True,False
2659,2025-11-15,Direct,False,True
2660,2025-01-29,Paid Search,True,False
2661,2025-10-02,Organic Search,True,False
2662,2025-12-17,Direct,True,False
2663,2025-11-30,Paid Search,False,False
2664,2026-01-09,Direct,True,True
2665,2026-01-02,Paid Search,False,False
2666,2025-05-26,Direct,True,False
2667,2026-01-21,Organic Search,False,False
2668,2025-08-10,Paid Search,False,True
2669,2025-06-02,Direct,True,False
2670,2025-03-14,Paid Search,False,False
2671,2025-11-12,Organic Search,True,False
2672,2025-09-12,Direct,True,True
2673,2025-10-08,Paid Social,False,True
2674,2025-07-19,Paid Social,True,False
2675,2025-10-24,Direct,False,False
2676,2025-03-23,Paid Social,False,False
2677,2025-02-21,Organic Search,True,False
2678,2025-12-22,Organic Search,False,True
2679,2025-10-06,Email,True,False
2680,2025-01-20,Paid Search,True,False
2681,2025-08-08,Paid Social,True,True
2682,2025-04-19,Paid Search,True,False
2683,2025-12-06,Direct,True,False
2684,2025-09-01,Organic Search,True,False
2685,2025-01-10,Paid Social,True,False
2686,2025-04-27,Email,False,True
2687,2025-05-13,Direct,True,True
2688,2025-06-20,Paid Social,True,False
2689,2025-12-07,Paid Social,False,False
2690,2025-10-10,Email,True,False
2691,2025-09-03,Organic Search,True,False
2692,2025-05-06,Paid Search,True,True
2693,2025-11-15,Email,False,False
2694,2025-10-05,Email,True,False
2695,2025-02-26,Email,True,False
2696,2026-01-27,Email,False,False
2697,2025-04-08,Direct,True,False
2698,2025-08-01,Organic Search,True,False
2699,2025-07-09,Organic Search,False,False
2700,2025-04-30,Paid Search,True,False
2701,2025-08-19,Paid Social,True,False
2702,2025-07-18,Paid Search,False,False
2703,2025-07-17,Organic Search,True,True
2704,2025-03-09,Direct,True,True
2705,2025-08-16,Email,True,False
2706,2025-12-07,Organic Search,True,True
2707,2025-05-05,Direct,True,False
2708,2025-05-23,Organic Search,False,False
2709,2026-01-22,Paid Social,True,False
2710,2026-01-31,Paid Search,False,True
2711,2026-01-04,Email,True,False
2712,2025-10-20,Organic Search,False,False
2713,2025-06-28,Paid Search,False,False
2714,2025-11-02,Organic Search,True,False
2715,2025-04-14,Direct,True,False
2716,2025-10-02,Organic Search,True,True
2717,2025-09-21,Direct,True,False
2718,2025-07-28,Paid Social,False,False
2719,2025-02-01,Organic Search,True,False
2720,2025-12-15,Direct,True,False
2721,2025-07-01,Email,True,False
2722,2025-06-08,Paid Search,True,False
2723,2025-08-16,Paid Search,True,False
2724,2025-07-20,Direct,True,False
2725,2025-12-01,Organic Search,True,False
2726,2025-02-03,Email,False,False
2727,2025-05-28,Direct,True,True
2728,2026-01-17,Email,False,False
2729,2025-01-13,Paid Search,False,False
2730,2025-04-30,Organic Search,True,True
2731,2025-11-21,Direct,True,True
2732,2025-09-08,Paid Social,True,False
2733,2025-09-07,Organic Search,True,False
2734,2025-09-19,Direct,False,False
2735,2025-06-03,Organic Search,False,True
2736,2026-01-01,Organic Search,False,True
2737,2025-03-31,Email,True,False
2738,2025-02-02,Paid Social,True,False
2739,2025-07-25,Organic Search,False,True
2740,2025-11-21,Paid Social,True,False
2741,2026-02-01,Paid Search,True,False
2742,2025-11-10,Paid Search,True,False
2743,2025-01-28,Direct,False,False
2744,2025-06-24,Direct,False,False
2745,2025-05-11,Organic Search,True,False
2746,2025-03-18,Email,False,False
2747,2026-01-24,Email,True,False
2748,2025-04-22,Organic Search,False,False
2749,2025-10-05,Paid Social,True,False
2750,2025-09-04,Paid Social,True,False
2751,2026-01-23,Paid Social,True,False
2752,2025-06-18,Direct,False,False
2753,2025-06-25,Paid Social,False,True
2754,2025-05-16,Paid Social,False,False
2755,2025-10-10,Paid Social,True,False
2756,2025-07-08,Email,False,False
2757,2026-01-07,Organic Search,True,False
2758,2025-01-18,Paid Social,False,False
2759,2025-03-18,Direct,True,False
2760,2025-02-03,Email,True,False
2761,2025-09-09,Paid Search,False,False
2762,2025-12-16,Direct,True,False
2763,2025-06-25,Email,False,True
2764,2025-01-22,Email,True,False
2765,2025-08-09,Email,False,False
2766,2026-01-13,Organic Search,False,False
2767,2025-06-24,Paid Search,True,False
2768,2025-05-11,Organic Search,True,False
2769,2025-03-02,Email,True,False
2770,2025-06-16,Direct,False,True
2771,2025-10-10,Organic Search,True,True
2772,2025-09-24,Paid Search,True,True
2773,2025-12-30,Paid Social,True,True
2774,2025-12-10,Email,False,False
2775,2025-06-22,Email,True,False
2776,2025-06-26,Paid Search,False,False
2777,2025-11-27,Paid Social,True,False
2778,2025-05-28,Direct,True,False
2779,2025-02-06,Paid Search,False,False
2780,2025-10-23,Email,True,False
2781,2025-02-06,Paid Social,False,False
2782,2025-03-02,Paid Search,False,True
2783,2025-01-21,Email,True,False
2784,2026-01-27,Direct,True,True
2785,2025-12-21,Paid Social,True,False
2786,2025-06-28,Paid Social,False,False
2787,2025-01-21,Organic Search,True,True
2788,2025-05-20,Organic Search,True,False
2789,2025-01-19,Paid Social,False,False
2790,2025-11-23,Direct,True,True
2791,2025-07-23,Direct,False,False
2792,2025-03-23,Email,False,True
2793,2025-05-10,Email,False,False
2794,2025-09-17,Organic Search,True,False
2795,2025-08-28,Organic Search,True,False
2796,2025-07-24,Direct,False,False
2797,2025-10-27,Paid Social,False,True
2798,2025-06-20,Paid Social,True,True
2799,2025-09-18,Paid Search,False,True
2800,2025-08-31,Organic Search,False,True
2801,2025-01-10,Direct,True,True
2802,2025-04-06,Paid Search,True,False
2803,2026-02-04,Paid Search,True,False
2804,2025-05-28,Organic Search,True,True
2805,2025-01-23,Paid Social,True,False
2806,2025-10-21,Paid Search,True,False
2807,2026-01-22,Organic Search,False,False
2808,2025-07-24,Paid Social,False,False
2809,2025-09-07,Email,True,True
2810,2025-11-01,Paid Social,True,True
2811,2025-11-02,Direct,False,False
2812,2025-04-05,Paid Social,False,False
2813,2026-01-06,Organic Search,False,True
2814,2025-08-06,Email,False,False
2815,2026-01-24,Paid Social,False,True
2816,2025-06-15,Email,True,False
2817,2025-01-30,Email,True,False
2818,2025-02-24,Organic Search,True,True
2819,2025-11-04,Paid Search,True,False
2820,2025-11-03,Paid Search,True,True
2821,2025-08-29,Direct,False,False
2822,2026-01-01,Paid Search,True,False
2823,2025-09-02,Email,False,True
2824,2025-06-19,Direct,True,True
2825,2025-04-06,Paid Social,True,True
2826,2025-08-18,Organic Search,True,False
2827,2025-12-18,Paid Social,False,False
2828,2025-09-09,Paid Search,False,False
2829,2025-10-02,Direct,False,True
2830,2025-05-09,Organic Search,True,False
2831,2025-01-29,Direct,True,False
2832,2025-07-09,Organic Search,True,False
2833,2025-03-29,Paid Social,True,False
2834,2025-02-09,Organic Search,False,False
2835,2025-08-31,Paid Social,False,False
2836,2026-01-18,Paid Social,True,True
2837,2025-03-24,Organic Search,True,True
2838,2025-04-12,Paid Social,True,False
2839,2025-01-24,Direct,True,True
2840,2025-08-15,Paid Search,False,True
2841,2025-01-18,Direct,False,False
2842,2025-05-23,Paid Search,True,True
2843,2025-12-03,Paid Search,True,True
2844,2025-07-31,Direct,True,False
2845,2025-01-31,Paid Social,True,False
2846,2026-01-24,Paid Search,True,False
2847,2026-02-01,Direct,True,False
2848,2025-06-24,Direct,True,False
2849,2025-06-30,Organic Search,True,False
2850,2026-01-09,Paid Social,False,False
2851,2025-03-03,Email,True,False
2852,2025-05-20,Direct,False,False
2853,2025-08-07,Organic Search,True,True
2854,2025-01-29,Organic Search,True,True
2855,2025-01-17,Organic Search,False,False
2856,2025-02-15,Organic Search,True,True
2857,2025-11-28,Direct,True,False
2858,2025-07-25,Organic Search,True,False
2859,2026-01-23,Email,True,False
2860,2025-06-26,Email,True,False
2861,2025-05-15,Organic Search,True,False
2862,2025-10-07,Direct,False,False
2863,2025-10-13,Direct,True,False
2864,2025-10-02,Direct,True,True
2865,2025-01-23,Paid Social,False,False
2866,2026-01-01,Direct,False,False
2867,2025-07-15,Paid Search,True,True
2868,2025-05-27,Paid Social,False,True
2869,2025-05-27,Email,False,False
2870,2025-09-02,Paid Search,True,True
2871,2025-09-05,Paid Search,True,False
2872,2025-06-07,Direct,True,False
2873,2025-10-15,Organic Search,False,False
2874,2026-01-27,Email,True,True
2875,2025-09-23,Paid Search,False,True
2876,2025-12-06,Email,False,False
2877,2025-02-13,Paid Search,False,True
2878,2026-01-01,Email,False,False
2879,2025-05-24,Email,False,False
2880,2025-03-05,Organic Search,True,False
2881,2025-03-19,Paid Search,True,False
2882,2025-05-10,Paid Social,False,True
2883,2025-09-30,Paid Search,False,False
2884,2025-06-01,Organic Search,True,False
2885,2025-03-26,Organic Search,False,False
2886,2025-11-04,Paid Search,False,True
2887,2025-12-22,Direct,False,True
2888,2025-04-23,Email,False,True
2889,2025-11-08,Paid Social,False,False
2890,2025-07-29,Email,False,True
2891,2025-04-17,Paid Search,False,False
2892,2025-04-10,Organic Search,True,False
2893,2025-04-29,Email,True,False
2894,2025-01-17,Paid Search,False,True
2895,2025-08-23,Paid Social,True,True
2896,2025-07-26,Organic Search,False,False
2897,2025-04-25,Email,False,False
2898,2025-02-19,Email,True,True
2899,2025-06-14,Direct,False,False
2900,2026-01-21,Paid Social,False,False
2901,2026-01-26,Email,True,False
2902,2025-11-26,Paid Social,True,False
2903,2025-01-17,Email,True,False
2904,2025-03-24,Paid Search,True,True
2905,2025-03-27,Email,True,False
2906,2025-11-21,Paid Search,False,False
2907,2025-07-01,Paid Search,True,False
2908,2025-08-23,Email,True,False
2909,2025-03-14,Email,True,True
2910,2025-07-24,Email,False,False
2911,2025-12-01,Paid Search,False,False
2912,2025-05-07,Direct,True,True
2913,2025-09-16,Organic Search,False,False
2914,2025-08-10,Paid Social,False,True
2915,2026-01-13,Organic Search,True,False
2916,2025-02-09,Email,False,False
2917,2025-08-16,Organic Search,False,False
2918,2025-01-11,Organic Search,False,True
2919,2025-07-23,Organic Search,True,False
2920,2025-04-20,Paid Search,True,True
2921,2025-08-25,Paid Search,False,False
2922,2025-07-10,Direct,True,False
2923,2025-08-16,Paid Social,False,True
2924,2025-10-27,Direct,True,False
2925,2025-10-21,Email,True,True
2926,2025-06-20,Paid Search,False,False
2927,2025-11-02,Organic Search,True,False
2928,2025-09-05,Organic Search,False,True
2929,2025-08-26,Paid Social,False,False
2930,2025-12-10,Organic Search,True,False
2931,2025-11-28,Direct,False,False
2932,2025-02-26,Paid Social,True,False
2933,2025-07-29,Organic Search,True,True
2934,2025-03-23,Organic Search,True,True
2935,2025-08-10,Organic Search,True,True
2936,2025-04-05,Paid Search,True,False
2937,2025-11-23,Direct,False,False
2938,2025-06-17,Direct,True,False
2939,2025-10-20,Organic Search,True,False
2940,2025-10-25,Email,True,True
2941,2025-02-13,Direct,True,True
2942,2025-03-29,Organic Search,True,False
2943,2025-07-07,Paid Social,True,True
2944,2025-03-20,Paid Social,False,False
2945,2026-01-14,Paid Search,True,False
2946,2025-12-06,Organic Search,True,False
2947,2025-08-23,Paid Search,False,False
2948,2025-05-03,Email,False,False
2949,2025-02-16,Paid Social,True,False
2950,2025-06-17,Organic Search,True,False
2951,2025-02-18,Paid Social,False,False
2952,2025-12-08,Organic Search,False,False
2953,2025-08-13,Paid Social,False,False
2954,2025-05-17,Direct,False,True
2955,2025-11-07,Paid Search,False,False
2956,2025-05-20,Organic Search,False,True
2957,2025-03-24,Direct,True,False
2958,2025-04-25,Paid Search,True,False
2959,2025-04-04,Paid Search,True,False
2960,2025-11-25,Organic Search,False,False
2961,2025-11-22,Email,False,False
2962,2025-05-18,Paid Social,True,False
2963,2026-01-19,Email,True,False
2964,2025-08-14,Paid Search,False,False
2965,2025-04-03,Email,False,False
2966,2025-02-14,Email,False,False
2967,2025-09-21,Paid Social,True,False
2968,2025-12-07,Email,True,False
2969,2025-06-30,Paid Search,False,True
2970,2025-04-08,Organic Search,True,False
2971,2025-05-03,Email,True,False
2972,2025-01-27,Paid Search,True,False
2973,2025-04-05,Direct,True,False
2974,2025-05-03,Organic Search,True,True
2975,2025-06-14,Paid Search,False,False
2976,2026-02-05,Organic Search,True,False
2977,2025-05-07,Paid Social,False,True
2978,2025-06-04,Organic Search,False,True
2979,2025-03-22,Organic Search,True,False
2980,2025-03-26,Paid Search,False,False
2981,2025-02-19,Direct,True,True
2982,2025-07-25,Paid Search,False,False
2983,2025-11-28,Organic Search,True,False
2984,2025-08-13,Paid Social,False,False
2985,2025-09-04,Organic Search,False,False
2986,2026-01-05,Direct,False,False
2987,2025-06-02,Organic Search,True,True
2988,2025-10-23,Organic Search,True,False
2989,2025-02-26,Paid Search,True,True
2990,2025-10-04,Email,True,False
2991,2025-01-15,Paid Search,True,False
2992,2026-01-14,Direct,True,False
2993,2025-06-06,Direct,True,True
2994,2025-07-02,Direct,False,False
2995,2025-04-28,Paid Social,False,False
2996,2025-08-15,Direct,True,False
2997,2025-03-15,Paid Social,True,False
2998,2025-12-17,Email,True,False
2999,2025-03-09,Organic Search,True,False
3000,2025-03-01,Organic Search,True,False
3001,2026-01-22,Direct,True,True
3002,2025-04-10,Email,False,False
3003,2025-09-22,Email,False,True
3004,2025-04-03,Paid Social,True,False
3005,2025-01-31,Email,True,False
3006,2025-06-11,Email,True,False
3007,2025-04-02,Paid Social,False,False
3008,2026-01-10,Organic Search,True,True
3009,2025-11-08,Direct,True,False
3010,2025-11-17,Organic Search,False,False
3011,2025-03-25,Paid Search,True,False
3012,2025-11-11,Paid Social,True,True
3013,2025-07-30,Email,False,True
3014,2025-10-31,Email,False,False
3015,2025-11-25,Email,False,False
3016,2025-10-06,Paid Social,False,True
3017,2025-05-26,Paid Search,True,True
3018,2025-11-02,Direct,True,True
3019,2025-01-01,Paid Search,False,True
3020,2026-01-30,Organic Search,True,False
3021,2025-08-08,Direct,True,True
3022,2025-10-21,Organic Search,True,False
3023,2025-07-08,Paid Search,False,False
3024,2025-03-03,Paid Social,False,False
3025,2025-05-13,Paid Social,False,False
3026,2025-11-25,Paid Social,False,True
3027,2025-02-04,Paid Social,True,False
3028,2026-01-27,Organic Search,True,False
3029,2025-04-21,Organic Search,True,False
3030,2025-10-12,Direct,True,False
3031,2025-08-28,Direct,True,False
3032,2025-05-13,Paid Social,True,True
3033,2025-03-08,Email,False,False
3034,2025-11-13,Organic Search,True,False
3035,2025-11-20,Organic Search,False,False
3036,2025-12-14,Email,False,True
3037,2025-06-20,Paid Social,True,False
3038,2025-06-25,Direct,True,True
3039,2025-06-04,Direct,True,False
3040,2026-02-05,Paid Search,True,True
3041,2025-07-26,Email,False,False
3042,2025-03-15,Direct,False,True
3043,2026-01-30,Direct,True,False
3044,2025-07-15,Organic Search,False,False
3045,2025-06-11,Organic Search,False,False
3046,2025-01-15,Direct,False,False
3047,2025-04-18,Organic Search,True,False
3048,2025-04-21,Direct,False,True
3049,2025-02-24,Paid Search,True,False
3050,2025-09-28,Paid Search,True,False
3051,2025-07-11,Email,True,True
3052,2025-05-26,Direct,False,False
3053,2025-06-27,Email,True,False
3054,2026-01-03,Organic Search,False,False
3055,2025-01-01,Paid Search,True,True
3056,2025-05-16,Paid Social,True,True
3057,2025-01-10,Direct,False,False
3058,2026-01-21,Direct,True,False
3059,2025-09-30,Direct,False,False
3060,2025-08-19,Email,True,True
3061,2025-01-05,Organic Search,False,False
3062,2025-09-07,Paid Social,True,False
3063,2025-10-25,Organic Search,False,True
3064,2025-04-02,Paid Social,True,False
3065,2025-04-15,Organic Search,False,False
3066,2025-08-29,Direct,True,True
3067,2025-11-14,Organic Search,True,False
3068,2025-12-19,Direct,True,True
3069,2025-03-15,Direct,True,False
3070,2025-04-03,Paid Social,False,True
3071,2025-08-25,Organic Search,True,False
3072,2025-12-21,Direct,False,True
3073,2025-08-06,Direct,True,False
3074,2025-12-26,Email,True,False
3075,2025-10-23,Organic Search,False,False
3076,2025-12-13,Paid Social,False,False
3077,2026-01-25,Organic Search,True,False
3078,2025-05-04,Direct,True,False
3079,2025-06-01,Paid Social,True,True
3080,2025-09-13,Paid Social,True,True
3081,2025-09-22,Paid Social,True,False
3082,2025-11-26,Direct,True,False
3083,2025-11-16,Paid Search,False,False
3084,2025-06-22,Organic Search,False,False
3085,2025-03-02,Paid Search,False,True
3086,2025-09-04,Direct,True,True
3087,2025-11-21,Paid Social,True,False
3088,2025-09-30,Paid Social,True,False
3089,2025-03-24,Organic Search,False,False
3090,2026-02-01,Paid Social,False,False
3091,2025-08-17,Paid Social,False,False
3092,2025-07-14,Email,True,False
3093,2025-12-24,Organic Search,False,False
3094,2025-04-25,Paid Social,True,False
3095,2025-02-08,Paid Search,True,False
3096,2025-08-07,Direct,False,False
3097,2025-05-17,Direct,False,False
3098,2025-06-02,Direct,True,False
3099,2025-01-27,Email,True,False
3100,2026-02-03,Organic Search,False,False
3101,2025-07-14,Email,True,True
3102,2025-01-08,Email,True,False
3103,2025-04-24,Paid Social,False,False
3104,2025-02-26,Direct,True,False
3105,2025-08-29,Paid Social,True,False
3106,2025-03-16,Organic Search,False,False
3107,2025-05-29,Paid Search,True,False
3108,2025-12-30,Direct,False,False
3109,2025-11-29,Organic Search,False,False
3110,2025-10-30,Paid Social,True,False
3111,2025-04-09,Direct,True,False
3112,2025-07-11,Paid Search,True,False
3113,2025-08-01,Paid Social,False,True
3114,2025-01-27,Email,False,False
3115,2025-05-05,Paid Social,False,True
3116,2025-05-03,Organic Search,True,False
3117,2025-11-26,Organic Search,True,False
3118,2025-01-03,Paid Search,True,False
3119,2025-09-26,Paid Social,True,False
3120,2025-03-08,Direct,True,False
3121,2025-11-13,Paid Social,False,False
3122,2025-02-25,Organic Search,True,False
3123,2025-03-16,Direct,False,False
3124,2026-02-01,Organic Search,True,False
3125,2025-08-11,Organic Search,True,False
3126,2025-11-28,Email,False,True
3127,2025-06-05,Paid Social,False,True
3128,2025-12-08,Direct,True,False
3129,2025-02-02,Paid Search,False,False
3130,2026-01-31,Organic Search,True,False
3131,2025-06-30,Paid Search,False,False
3132,2025-07-08,Paid Search,True,False
3133,2025-03-01,Direct,False,True
3134,2025-05-08,Paid Social,True,False
3135,2026-01-02,Paid Social,False,False
3136,2025-09-12,Direct,True,True
3137,2025-09-30,Organic Search,False,False
3138,2025-08-14,Paid Social,False,True
3139,2025-04-19,Paid Social,True,False
3140,2025-11-17,Paid Social,True,False
3141,2025-07-16,Email,True,False
3142,2025-06-17,Direct,True,False
3143,2025-02-11,Paid Social,False,True
3144,2025-09-25,Paid Social,True,True
3145,2025-05-23,Paid Search,True,True
3146,2026-01-01,Direct,True,False
3147,2025-01-19,Email,True,True
3148,2025-11-07,Paid Search,False,False
3149,2025-12-30,Paid Social,True,False
3150,2025-05-24,Direct,True,False
3151,2025-11-16,Email,True,False
3152,2025-09-28,Direct,True,False
3153,2025-02-27,Direct,False,True
3154,2026-01-20,Email,True,True
3155,2025-06-28,Paid Search,True,False
3156,2025-05-19,Paid Social,True,True
3157,2026-02-05,Email,True,True
3158,2025-10-30,Organic Search,True,True
3159,2025-10-08,Paid Social,True,False
3160,2025-06-30,Paid Social,True,False
3161,2025-09-11,Paid Social,False,False
3162,2025-09-20,Email,False,False
3163,2025-04-22,Paid Search,True,False
3164,2025-12-24,Direct,True,False
3165,2025-09-05,Email,True,True
3166,2025-07-04,Organic Search,True,False
3167,2025-09-17,Paid Social,True,False
3168,2025-01-02,Email,False,False
3169,2025-12-27,Email,False,False
3170,2025-03-20,Direct,False,False
3171,2025-04-06,Email,False,False
3172,2025-11-22,Paid Social,False,False
3173,2025-11-24,Paid Social,True,True
3174,2025-08-03,Direct,True,False
3175,2025-07-05,Direct,True,False
3176,2025-11-14,Paid Search,True,False
3177,2025-07-28,Direct,True,False
3178,2025-05-27,Direct,True,False
3179,2025-03-10,Paid Search,True,False
3180,2026-02-02,Paid Social,False,False
3181,2025-02-04,Paid Social,True,False
3182,2025-06-18,Organic Search,False,False
3183,2025-11-29,Direct,False,False
3184,2026-01-22,Paid Search,False,False
3185,2026-01-12,Organic Search,False,False
3186,2025-11-24,Paid Social,True,False
3187,2025-04-04,Organic Search,True,False
3188,2025-12-03,Paid Search,True,False
3189,2025-05-23,Paid Search,True,False
3190,2025-11-09,Email,False,False
3191,2025-02-10,Paid Social,True,False
3192,2026-02-01,Organic Search,False,False
3193,2025-07-29,Paid Search,True,False
3194,2025-05-17,Organic Search,True,False
3195,2025-11-27,Paid Social,True,False
3196,2025-08-30,Paid Social,False,False
3197,2025-05-16,Email,True,False
3198,2025-05-11,Paid Social,False,False
3199,2025-06-20,Direct,True,False
3200,2025-04-08,Direct,True,False
3201,2025-03-04,Organic Search,True,False
3202,2025-11-01,Organic Search,True,False
3203,2025-06-04,Direct,True,False
